booking_key,booking_id,guest_key,property_key,channel_key,booking_date,check_in_date,check_out_date,cancel_date,stay_type,status,is_cancelled,nights,lead_time_days,net_room_amount_inr,discount_inr,commission_inr,nightly_rate_inr,has_business_date_drift
189,BK0000189,8786,2,6,2025-02-19,2025-02-24,2025-02-28,,nightly,checked_out,False,4,5,27629.28,3069.92,0.00,6907.32,False
190,BK0000190,5862,2,5,2025-02-12,2025-02-24,2025-02-25,,nightly,checked_out,False,1,12,4658.54,0.00,0.00,4658.54,False
191,BK0000191,1374,2,4,2025-02-11,2025-02-24,2025-02-25,2025-02-24,nightly,cancelled,True,1,13,4208.44,0.00,631.27,4208.44,False
192,BK0000192,3546,2,5,2025-01-27,2025-02-24,2025-02-26,,nightly,checked_out,False,2,28,8471.04,445.84,0.00,4235.52,False
193,BK0000193,2931,2,6,2025-02-21,2025-02-24,2025-02-25,,nightly,checked_out,False,1,3,5368.51,0.00,0.00,5368.51,False
194,BK0000194,6494,2,7,2025-02-23,2025-02-24,2025-02-24,,microstay,checked_out,False,0,1,1033.50,0.00,124.02,1033.50,False
195,BK0000195,7574,1,1,2025-02-21,2025-02-25,2025-02-26,2025-02-22,nightly,cancelled,True,1,4,5188.83,0.00,1037.77,5188.83,False
196,BK0000196,7067,1,6,2025-02-17,2025-02-25,2025-02-26,,nightly,checked_out,False,1,8,4779.08,0.00,0.00,4779.08,False
197,BK0000197,5562,1,7,2025-02-25,2025-02-25,2025-02-25,,microstay,checked_out,False,0,0,1160.81,0.00,139.30,1160.81,False
198,BK0000198,2785,1,1,2025-02-20,2025-02-25,2025-03-02,,nightly,checked_out,False,5,5,20815.50,0.00,4163.10,4163.10,False
199,BK0000199,7199,1,5,2025-02-09,2025-02-25,2025-02-28,,nightly,checked_out,False,3,16,20338.89,0.00,0.00,6779.63,False
200,BK0000200,2812,1,6,2025-01-20,2025-02-25,2025-03-18,,nightly,checked_out,False,21,36,115234.35,0.00,0.00,5487.35,False
201,BK0000201,1301,1,1,2025-02-18,2025-02-25,2025-02-27,,nightly,checked_out,False,2,7,8991.46,473.24,1798.29,4495.73,False
202,BK0000202,3415,1,2,2025-01-21,2025-02-25,2025-02-27,,nightly,checked_out,False,2,35,14568.36,0.00,2476.62,7284.18,False
203,BK0000203,7642,1,7,2025-02-24,2025-02-25,2025-02-25,,microstay,checked_out,False,0,1,1125.34,59.23,135.04,1125.34,False
204,BK0000204,2396,2,3,2025-02-06,2025-02-25,2025-02-26,,nightly,checked_out,False,1,19,5259.57,0.00,946.72,5259.57,False
205,BK0000205,1105,2,4,2025-02-07,2025-02-25,2025-02-28,,nightly,checked_out,False,3,18,10835.01,0.00,1625.25,3611.67,False
206,BK0000206,5721,2,7,2025-02-25,2025-02-25,2025-02-25,,microstay,checked_out,False,0,0,2052.86,108.05,246.34,2052.86,False
207,BK0000207,7713,1,6,2025-02-24,2025-02-26,2025-03-03,2025-02-25,nightly,cancelled,True,5,2,22772.15,0.00,0.00,4554.43,False
208,BK0000208,1496,1,6,2025-02-25,2025-02-26,2025-03-19,2025-02-26,nightly,cancelled,True,21,1,86285.43,0.00,0.00,4108.83,False
209,BK0000209,4151,1,3,2025-02-03,2025-02-26,2025-02-27,,nightly,checked_out,False,1,23,5055.67,0.00,910.02,5055.67,False
210,BK0000210,5500,2,6,2025-02-14,2025-02-26,2025-03-04,,nightly,checked_out,False,6,12,32593.68,0.00,0.00,5432.28,False
211,BK0000211,7926,2,3,2025-02-11,2025-02-26,2025-02-27,2025-02-21,nightly,cancelled,True,1,15,3863.70,681.83,695.47,3863.70,False
212,BK0000212,748,2,2,2025-02-18,2025-02-26,2025-02-27,2025-02-21,nightly,cancelled,True,1,8,4352.92,0.00,740.00,4352.92,False
213,BK0000213,7091,1,5,2025-02-18,2025-02-27,2025-02-28,,nightly,checked_out,False,1,9,3892.95,432.55,0.00,3892.95,False
214,BK0000214,693,1,7,2025-02-27,2025-02-27,2025-02-27,,microstay,checked_out,False,0,0,1893.01,0.00,227.16,1893.01,False
215,BK0000215,9193,1,7,2025-02-27,2025-02-27,2025-02-27,,microstay,checked_out,False,0,0,1215.58,0.00,145.87,1215.58,False
216,BK0000216,7574,1,4,2025-02-14,2025-02-27,2025-03-01,,nightly,checked_out,False,2,13,8337.16,438.80,1250.57,4168.58,False
217,BK0000217,3856,1,2,2025-01-30,2025-02-27,2025-02-28,,nightly,checked_out,False,1,28,3297.54,366.39,560.58,3297.54,False
218,BK0000218,3097,2,2,2025-02-18,2025-02-27,2025-03-01,,nightly,checked_out,False,2,9,13354.00,702.84,2270.18,6677.00,False
219,BK0000219,3505,2,5,2025-01-13,2025-02-27,2025-03-03,,nightly,checked_out,False,4,45,19517.71,1027.25,0.00,4879.43,False
220,BK0000220,7530,2,3,2025-01-22,2025-02-27,2025-02-28,,nightly,checked_out,False,1,36,6374.73,335.51,1147.45,6374.73,False
221,BK0000221,7216,2,2,2025-02-18,2025-02-27,2025-02-28,,nightly,checked_out,False,1,9,4310.12,0.00,732.72,4310.12,False
222,BK0000222,5150,1,2,2025-02-19,2025-02-28,2025-03-04,2025-02-20,nightly,cancelled,True,4,9,19521.20,0.00,3318.60,4880.30,False
223,BK0000223,1896,1,4,2025-02-24,2025-02-28,2025-03-01,,nightly,checked_out,False,1,4,5298.50,0.00,794.77,5298.50,False
224,BK0000224,6141,1,1,2025-02-22,2025-02-28,2025-03-03,,nightly,checked_out,False,3,6,9740.47,512.66,1948.09,3246.82,False
225,BK0000225,6387,2,2,2025-01-28,2025-02-28,2025-03-02,,nightly,checked_out,False,2,31,14116.90,743.00,2399.87,7058.45,False
226,BK0000226,7552,2,1,2025-02-20,2025-02-28,2025-03-07,,nightly,checked_out,False,7,8,28534.38,0.00,5706.88,4076.34,False
227,BK0000227,425,2,5,2025-02-25,2025-02-28,2025-03-01,,nightly,checked_out,False,1,3,4081.28,214.80,0.00,4081.28,False
228,BK0000228,6362,1,3,2025-02-19,2025-03-01,2025-03-03,,nightly,checked_out,False,2,10,8065.35,896.15,1451.76,4032.68,False
229,BK0000229,1987,1,3,2025-02-28,2025-03-01,2025-03-02,,nightly,checked_out,False,1,1,6341.42,0.00,1141.46,6341.42,False
230,BK0000230,1707,1,6,2025-02-26,2025-03-01,2025-03-08,,nightly,checked_out,False,7,3,28565.65,3173.96,0.00,4080.81,False
231,BK0000231,5020,1,2,2025-02-25,2025-03-01,2025-03-02,,nightly,checked_out,False,1,4,3278.42,0.00,557.33,3278.42,False
232,BK0000232,3559,1,1,2025-02-15,2025-03-01,2025-03-02,,nightly,checked_out,False,1,14,4091.42,454.60,818.28,4091.42,False
233,BK0000233,191,1,5,2025-02-16,2025-03-02,2025-03-04,,nightly,checked_out,False,2,14,7870.01,414.21,0.00,3935.01,False
234,BK0000234,5163,1,7,2025-03-01,2025-03-02,2025-03-02,,microstay,checked_out,False,0,1,1128.00,0.00,135.36,1128.00,False
235,BK0000235,7422,2,3,2025-02-15,2025-03-02,2025-03-03,,nightly,checked_out,False,1,15,3965.14,0.00,713.73,3965.14,False
236,BK0000236,7618,2,6,2025-02-28,2025-03-02,2025-03-08,,nightly,checked_out,False,6,2,45117.96,0.00,0.00,7519.66,False
237,BK0000237,2034,2,2,2025-02-25,2025-03-02,2025-03-07,,nightly,checked_out,False,5,5,19434.48,1022.87,3303.86,3886.90,False
238,BK0000238,5000,2,6,2025-02-21,2025-03-02,2025-03-05,,nightly,checked_out,False,3,9,14156.91,0.00,0.00,4718.97,False
239,BK0000239,1838,1,5,2025-02-24,2025-03-03,2025-03-07,,nightly,checked_out,False,4,7,14702.64,0.00,0.00,3675.66,False
240,BK0000240,5023,1,2,2025-02-27,2025-03-03,2025-03-08,,nightly,checked_out,False,5,4,17973.60,0.00,3055.51,3594.72,False
241,BK0000241,93,1,1,2025-02-17,2025-03-03,2025-03-05,,nightly,checked_out,False,2,14,7928.76,417.30,1585.75,3964.38,False
242,BK0000242,1071,1,1,2025-02-05,2025-03-03,2025-03-04,,nightly,checked_out,False,1,26,7416.12,0.00,1483.22,7416.12,False
243,BK0000243,4092,1,1,2025-02-27,2025-03-03,2025-03-09,,nightly,no_show,False,6,4,25628.22,0.00,5125.64,4271.37,False
244,BK0000244,6546,1,6,2025-03-01,2025-03-03,2025-03-14,,nightly,checked_out,False,11,2,46363.35,0.00,0.00,4214.85,False
245,BK0000245,3141,2,6,2025-02-27,2025-03-03,2025-03-05,,nightly,checked_out,False,2,4,7671.86,0.00,0.00,3835.93,False
246,BK0000246,8609,2,6,2025-02-21,2025-03-03,2025-03-04,,nightly,checked_out,False,1,10,6209.66,689.96,0.00,6209.66,False
247,BK0000247,1982,2,1,2025-02-14,2025-03-03,2025-03-07,,nightly,checked_out,False,4,17,21831.33,3852.59,4366.27,5457.83,False
248,BK0000248,3940,2,3,2025-02-21,2025-03-03,2025-03-04,,nightly,checked_out,False,1,10,5461.67,0.00,983.10,5461.67,False
249,BK0000249,3388,2,5,2025-02-28,2025-03-03,2025-03-11,,nightly,checked_out,False,8,3,33448.40,0.00,0.00,4181.05,False
250,BK0000250,2493,2,5,2025-02-26,2025-03-03,2025-03-04,,nightly,checked_out,False,1,5,3578.60,397.62,0.00,3578.60,False
251,BK0000251,466,1,6,2025-03-03,2025-03-04,2025-03-05,,nightly,checked_out,False,1,1,3508.43,619.14,0.00,3508.43,False
252,BK0000252,4524,1,6,2025-02-26,2025-03-04,2025-03-13,,nightly,checked_out,False,9,6,29029.38,5122.83,0.00,3225.49,False
253,BK0000253,106,1,6,2025-03-02,2025-03-04,2025-03-20,,nightly,checked_out,False,16,2,63554.09,3344.95,0.00,3972.13,False
254,BK0000254,7179,1,7,2025-03-04,2025-03-04,2025-03-04,,microstay,checked_out,False,0,0,1487.82,0.00,178.54,1487.82,False
255,BK0000255,5779,1,7,2025-03-03,2025-03-04,2025-03-04,,microstay,checked_out,False,0,1,2063.67,0.00,247.64,2063.67,False
256,BK0000256,2377,1,3,2025-03-01,2025-03-04,2025-03-05,2025-03-02,nightly,cancelled,True,1,3,7313.70,0.00,1316.47,7313.70,False
257,BK0000257,2026,2,2,2025-02-21,2025-03-04,2025-03-05,,nightly,checked_out,False,1,11,3509.37,0.00,596.59,3509.37,False
258,BK0000258,3427,2,7,2025-03-04,2025-03-04,2025-03-04,,microstay,checked_out,False,0,0,1461.89,0.00,175.43,1461.89,False
259,BK0000259,9271,1,5,2025-02-28,2025-03-05,2025-03-07,,nightly,checked_out,False,2,5,7458.91,828.77,0.00,3729.46,False
260,BK0000260,4196,1,2,2025-02-28,2025-03-05,2025-03-09,2025-03-01,nightly,cancelled,True,4,5,13076.86,688.26,2223.07,3269.22,False
261,BK0000261,4142,1,1,2025-03-01,2025-03-05,2025-03-06,,nightly,checked_out,False,1,4,3561.68,395.74,712.34,3561.68,False
262,BK0000262,8895,1,7,2025-03-05,2025-03-05,2025-03-05,,microstay,checked_out,False,0,0,1681.39,296.71,201.77,1681.39,False
263,BK0000263,1301,1,6,2025-02-26,2025-03-05,2025-03-26,,nightly,checked_out,False,21,7,92906.75,16395.31,0.00,4424.13,False
264,BK0000264,3924,1,3,2025-02-20,2025-03-05,2025-03-08,2025-02-21,nightly,cancelled,True,3,13,10134.23,533.38,1824.16,3378.08,False
265,BK0000265,3890,2,6,2025-02-27,2025-03-05,2025-03-13,,nightly,checked_out,False,8,6,34458.32,1813.60,0.00,4307.29,False
266,BK0000266,6261,2,5,2025-02-20,2025-03-05,2025-03-06,,nightly,checked_out,False,1,13,4359.73,0.00,0.00,4359.73,False
267,BK0000267,8971,2,5,2025-02-28,2025-03-05,2025-03-06,,nightly,checked_out,False,1,5,4020.68,0.00,0.00,4020.68,False
268,BK0000268,1182,2,2,2025-02-01,2025-03-05,2025-03-06,2025-02-06,nightly,cancelled,True,1,32,4529.42,0.00,770.00,4529.42,False
269,BK0000269,191,2,4,2025-03-02,2025-03-05,2025-03-08,2025-03-05,nightly,cancelled,True,3,3,11556.69,0.00,1733.50,3852.23,False
270,BK0000270,7914,1,1,2025-02-21,2025-03-06,2025-03-07,,nightly,checked_out,False,1,13,4462.76,0.00,892.55,4462.76,False
271,BK0000271,124,1,1,2025-03-03,2025-03-06,2025-03-08,,nightly,checked_out,False,2,3,11052.64,0.00,2210.53,5526.32,False
272,BK0000272,1831,1,7,2025-03-06,2025-03-06,2025-03-06,,microstay,checked_out,False,0,0,1838.57,204.28,220.63,1838.57,False
273,BK0000273,1217,1,5,2025-03-01,2025-03-06,2025-03-11,,nightly,checked_out,False,5,5,35705.85,0.00,0.00,7141.17,False
274,BK0000274,4514,1,2,2025-02-28,2025-03-06,2025-03-09,2025-02-28,nightly,cancelled,True,3,6,15654.09,0.00,2661.20,5218.03,False
275,BK0000275,202,1,6,2025-03-04,2025-03-06,2025-03-11,,nightly,checked_out,False,5,2,15573.68,819.67,0.00,3114.74,False
276,BK0000276,2673,1,2,2025-02-07,2025-03-06,2025-03-08,,nightly,checked_out,False,2,27,8149.73,428.93,1385.45,4074.87,False
277,BK0000277,7980,2,3,2025-02-22,2025-03-06,2025-03-07,,nightly,checked_out,False,1,12,7699.63,0.00,1385.93,7699.63,False
278,BK0000278,945,2,3,2025-01-31,2025-03-06,2025-03-09,2025-02-09,nightly,cancelled,True,3,34,21076.80,1109.31,3793.82,7025.60,False
279,BK0000279,3665,1,5,2025-03-05,2025-03-07,2025-03-08,,nightly,checked_out,False,1,2,3461.88,0.00,0.00,3461.88,False
280,BK0000280,102,1,6,2025-03-02,2025-03-07,2025-03-10,,nightly,checked_out,False,3,5,12581.46,0.00,0.00,4193.82,False
281,BK0000281,8248,1,2,2025-03-02,2025-03-07,2025-03-08,,nightly,checked_out,False,1,5,5701.06,1006.07,969.18,5701.06,False
282,BK0000282,7898,1,6,2025-03-05,2025-03-07,2025-03-09,,nightly,checked_out,False,2,2,8209.66,0.00,0.00,4104.83,False
283,BK0000283,5780,2,1,2025-03-02,2025-03-07,2025-03-08,,nightly,checked_out,False,1,5,4981.60,0.00,996.32,4981.60,False
284,BK0000284,3559,2,3,2025-02-18,2025-03-07,2025-03-09,,nightly,checked_out,False,2,17,7448.42,0.00,1340.72,3724.21,False
285,BK0000285,8584,2,2,2025-02-27,2025-03-07,2025-03-10,,nightly,checked_out,False,3,8,9738.88,512.57,1655.61,3246.29,False
286,BK0000286,1723,1,2,2025-03-04,2025-03-08,2025-03-10,2025-03-05,nightly,cancelled,True,2,4,11827.04,1314.12,2010.60,5913.52,False
287,BK0000287,8858,2,2,2025-02-10,2025-03-08,2025-03-09,,nightly,checked_out,False,1,26,3161.06,351.23,537.38,3161.06,False
288,BK0000288,7145,2,5,2025-02-28,2025-03-08,2025-03-09,,nightly,checked_out,False,1,8,4388.52,487.61,0.00,4388.52,False
289,BK0000289,5109,1,1,2025-02-22,2025-03-09,2025-03-10,,nightly,checked_out,False,1,15,4565.65,507.30,913.13,4565.65,False
290,BK0000290,1054,1,5,2025-03-02,2025-03-09,2025-03-10,,nightly,checked_out,False,1,7,6392.05,0.00,0.00,6392.05,False
291,BK0000291,7902,2,4,2025-03-05,2025-03-09,2025-03-18,,nightly,checked_out,False,9,4,42345.54,0.00,6351.83,4705.06,False
292,BK0000292,1058,2,7,2025-03-08,2025-03-09,2025-03-09,,microstay,checked_out,False,0,1,1268.48,140.94,152.22,1268.48,False
293,BK0000293,4662,2,3,2025-02-13,2025-03-09,2025-03-10,,nightly,checked_out,False,1,24,7289.01,0.00,1312.02,7289.01,False
294,BK0000294,7234,1,5,2025-02-27,2025-03-10,2025-03-18,,nightly,checked_out,False,8,11,23858.48,4210.32,0.00,2982.31,False
295,BK0000295,6739,1,2,2025-02-22,2025-03-10,2025-03-14,2025-02-22,nightly,cancelled,True,4,16,17924.64,0.00,3047.19,4481.16,False
296,BK0000296,1824,1,6,2025-03-07,2025-03-10,2025-03-31,,nightly,checked_out,False,21,3,92440.53,0.00,0.00,4401.93,False
297,BK0000297,2515,1,6,2025-03-07,2025-03-10,2025-03-12,,nightly,checked_out,False,2,3,9938.63,523.09,0.00,4969.32,False
298,BK0000298,6466,1,7,2025-03-07,2025-03-10,2025-03-10,,microstay,checked_out,False,0,3,1154.96,60.79,138.60,1154.96,False
299,BK0000299,8921,1,1,2025-03-06,2025-03-10,2025-03-11,,nightly,checked_out,False,1,4,3686.59,194.03,737.32,3686.59,False
300,BK0000300,1810,2,1,2025-02-10,2025-03-10,2025-03-12,2025-03-05,nightly,cancelled,True,2,28,9335.42,0.00,1867.08,4667.71,False
301,BK0000301,1622,2,2,2025-02-27,2025-03-10,2025-03-14,2025-03-06,nightly,cancelled,True,4,11,28498.20,0.00,4844.69,7124.55,False
302,BK0000302,3189,2,1,2025-03-08,2025-03-10,2025-03-11,2025-03-08,nightly,cancelled,True,1,2,7201.26,379.01,1440.25,7201.26,False
303,BK0000303,135,2,6,2025-03-07,2025-03-10,2025-03-17,,nightly,checked_out,False,7,3,51528.54,0.00,0.00,7361.22,False
304,BK0000304,9189,2,6,2025-03-09,2025-03-10,2025-03-16,,nightly,checked_out,False,6,1,22831.14,0.00,0.00,3805.19,False
305,BK0000305,7519,2,5,2025-02-16,2025-03-10,2025-03-11,,nightly,checked_out,False,1,22,6522.85,0.00,0.00,6522.85,False
306,BK0000306,611,2,7,2025-03-09,2025-03-10,2025-03-10,,microstay,checked_out,False,0,1,1048.17,0.00,125.78,1048.17,False
307,BK0000307,528,1,3,2025-03-02,2025-03-11,2025-03-13,,nightly,checked_out,False,2,9,8780.26,0.00,1580.45,4390.13,False
308,BK0000308,2249,1,5,2025-03-08,2025-03-11,2025-03-12,,nightly,checked_out,False,1,3,3451.34,0.00,0.00,3451.34,False
309,BK0000309,5210,1,6,2025-03-07,2025-03-11,2025-03-15,,nightly,checked_out,False,4,4,14309.24,0.00,0.00,3577.31,False
310,BK0000310,2062,1,1,2025-03-06,2025-03-11,2025-03-14,,nightly,checked_out,False,3,5,21125.88,0.00,4225.18,7041.96,False
311,BK0000311,7325,1,2,2025-03-03,2025-03-11,2025-03-18,,nightly,checked_out,False,7,8,46829.17,2464.69,7960.96,6689.88,False
312,BK0000312,6499,1,2,2025-03-09,2025-03-11,2025-03-13,,nightly,checked_out,False,2,2,8379.60,0.00,1424.53,4189.80,False
313,BK0000313,845,1,5,2025-03-07,2025-03-11,2025-03-17,,nightly,checked_out,False,6,4,27277.13,3030.79,0.00,4546.19,False
314,BK0000314,4882,2,2,2025-03-06,2025-03-11,2025-03-13,,nightly,checked_out,False,2,5,10420.26,0.00,1771.44,5210.13,False
315,BK0000315,2612,2,7,2025-03-10,2025-03-11,2025-03-11,,microstay,checked_out,False,0,1,1095.25,193.28,131.43,1095.25,False
316,BK0000316,4166,2,1,2025-03-06,2025-03-11,2025-03-12,,nightly,checked_out,False,1,5,3545.51,0.00,709.10,3545.51,False
317,BK0000317,175,1,2,2025-03-03,2025-03-12,2025-03-16,2025-03-09,nightly,cancelled,True,4,9,13120.18,690.54,2230.43,3280.05,False
318,BK0000318,2910,1,2,2025-03-08,2025-03-12,2025-03-13,,nightly,checked_out,False,1,4,4107.48,216.18,698.27,4107.48,False
319,BK0000319,7974,1,1,2025-03-06,2025-03-12,2025-03-13,,nightly,checked_out,False,1,6,4292.09,476.90,858.42,4292.09,False
320,BK0000320,4120,2,7,2025-03-12,2025-03-12,2025-03-12,,microstay,checked_out,False,0,0,2280.63,0.00,273.68,2280.63,False
321,BK0000321,3775,2,2,2025-03-02,2025-03-12,2025-03-17,,nightly,checked_out,False,5,10,15695.15,1743.90,2668.18,3139.03,False
322,BK0000322,1968,2,5,2025-03-02,2025-03-12,2025-03-13,,nightly,checked_out,False,1,10,4093.04,454.78,0.00,4093.04,False
323,BK0000323,7976,2,1,2025-02-25,2025-03-12,2025-03-13,,nightly,checked_out,False,1,15,4693.19,0.00,938.64,4693.19,False
324,BK0000324,1907,2,6,2025-03-09,2025-03-12,2025-03-18,,nightly,checked_out,False,6,3,24685.45,1299.23,0.00,4114.24,False
325,BK0000325,3352,2,6,2025-03-03,2025-03-12,2025-04-02,,nightly,checked_out,False,21,9,78220.31,13803.58,0.00,3724.78,False
326,BK0000326,8362,1,1,2025-03-11,2025-03-13,2025-03-15,,nightly,checked_out,False,2,2,6966.74,774.08,1393.35,3483.37,False
327,BK0000327,725,1,2,2025-02-04,2025-03-13,2025-03-14,,nightly,checked_out,False,1,37,3866.29,203.49,657.27,3866.29,False
328,BK0000328,315,1,3,2025-01-24,2025-03-13,2025-03-14,,nightly,checked_out,False,1,48,3390.60,0.00,610.31,3390.60,False
329,BK0000329,4322,2,2,2025-02-15,2025-03-13,2025-03-15,,nightly,checked_out,False,2,26,11122.32,0.00,1890.79,5561.16,False
330,BK0000330,70,2,4,2025-02-07,2025-03-13,2025-03-19,,nightly,checked_out,False,6,34,24696.54,0.00,3704.48,4116.09,False
331,BK0000331,5194,2,5,2025-03-11,2025-03-13,2025-03-15,,nightly,no_show,False,2,2,10659.44,0.00,0.00,5329.72,False
332,BK0000332,478,2,2,2025-03-03,2025-03-13,2025-03-15,,nightly,checked_out,False,2,10,13003.23,2294.69,2210.55,6501.62,False
333,BK0000333,2448,2,1,2025-03-10,2025-03-13,2025-03-15,2025-03-10,nightly,cancelled,True,2,3,13926.88,0.00,2785.38,6963.44,False
334,BK0000334,8496,2,6,2025-03-11,2025-03-13,2025-03-15,,nightly,checked_out,False,2,2,8745.40,460.28,0.00,4372.70,False
335,BK0000335,4256,2,3,2025-03-05,2025-03-13,2025-03-15,2025-03-12,nightly,cancelled,True,2,8,9302.86,0.00,1674.51,4651.43,False
336,BK0000336,6995,1,4,2025-03-04,2025-03-14,2025-03-22,,nightly,checked_out,False,8,10,51324.00,0.00,7698.60,6415.50,False
337,BK0000337,2271,1,1,2025-03-12,2025-03-14,2025-03-16,,nightly,checked_out,False,2,2,6156.82,324.04,1231.36,3078.41,False
338,BK0000338,7473,1,3,2025-03-07,2025-03-14,2025-03-16,2025-03-12,nightly,cancelled,True,2,7,7480.66,0.00,1346.52,3740.33,False
339,BK0000339,6995,2,6,2025-03-12,2025-03-14,2025-03-29,,nightly,checked_out,False,15,2,63238.80,0.00,0.00,4215.92,False
340,BK0000340,1623,2,7,2025-03-12,2025-03-14,2025-03-14,2025-03-12,microstay,cancelled,True,0,2,938.91,0.00,112.67,938.91,False
341,BK0000341,8084,2,5,2025-03-07,2025-03-14,2025-03-19,,nightly,checked_out,False,5,7,16898.05,0.00,0.00,3379.61,False
342,BK0000342,9307,2,3,2025-02-27,2025-03-14,2025-03-16,,nightly,checked_out,False,2,15,12958.98,0.00,2332.62,6479.49,False
343,BK0000343,7435,1,6,2025-03-14,2025-03-15,2025-03-21,2025-03-15,nightly,cancelled,True,6,1,24070.14,0.00,0.00,4011.69,False
344,BK0000344,2841,1,2,2025-03-05,2025-03-15,2025-03-17,,nightly,checked_out,False,2,10,8765.36,0.00,1490.11,4382.68,False
345,BK0000345,5853,1,1,2025-03-10,2025-03-15,2025-03-16,,nightly,checked_out,False,1,5,3434.30,180.75,686.86,3434.30,False
346,BK0000346,8960,1,2,2025-03-10,2025-03-15,2025-03-19,2025-03-11,nightly,cancelled,True,4,5,24187.46,2687.50,4111.87,6046.87,False
347,BK0000347,1136,1,5,2025-03-12,2025-03-15,2025-03-20,,nightly,checked_out,False,5,3,17318.45,3056.20,0.00,3463.69,False
348,BK0000348,292,2,5,2025-03-11,2025-03-15,2025-03-18,,nightly,checked_out,False,3,4,12184.74,2150.25,0.00,4061.58,False
349,BK0000349,5963,2,1,2025-03-09,2025-03-15,2025-03-20,2025-03-10,nightly,cancelled,True,5,6,19510.35,0.00,3902.07,3902.07,False
350,BK0000350,3684,2,6,2025-03-11,2025-03-15,2025-03-24,2025-03-15,nightly,cancelled,True,9,4,42377.13,0.00,0.00,4708.57,False
351,BK0000351,3365,1,8,2025-03-15,2025-03-16,2025-03-19,,nightly,checked_out,False,3,1,10158.48,0.00,0.00,3386.16,False
352,BK0000352,4609,1,2,2025-03-13,2025-03-16,2025-03-19,,nightly,checked_out,False,3,3,9368.30,1040.92,1592.61,3122.77,False
353,BK0000353,1291,1,7,2025-03-15,2025-03-16,2025-03-16,,microstay,checked_out,False,0,1,1097.52,0.00,131.70,1097.52,False
354,BK0000354,8848,1,7,2025-03-15,2025-03-16,2025-03-16,,microstay,checked_out,False,0,1,1188.54,0.00,142.62,1188.54,False
355,BK0000355,2316,2,7,2025-03-16,2025-03-16,2025-03-16,,microstay,checked_out,False,0,0,1192.20,132.47,143.06,1192.20,False
356,BK0000356,2399,2,6,2025-03-14,2025-03-16,2025-03-21,,nightly,checked_out,False,5,2,34953.20,0.00,0.00,6990.64,False
357,BK0000357,3660,2,7,2025-03-16,2025-03-16,2025-03-16,,microstay,checked_out,False,0,0,985.49,0.00,118.26,985.49,False
358,BK0000358,7317,2,3,2025-03-11,2025-03-16,2025-03-19,,nightly,checked_out,False,3,5,12386.67,0.00,2229.60,4128.89,False
359,BK0000359,4977,2,1,2025-03-13,2025-03-16,2025-03-18,,nightly,checked_out,False,2,3,13991.43,736.39,2798.29,6995.72,False
360,BK0000360,6199,1,8,2025-03-16,2025-03-17,2025-03-19,,nightly,checked_out,False,2,1,8441.79,444.31,0.00,4220.90,False
361,BK0000361,7054,1,5,2025-03-13,2025-03-17,2025-03-23,2025-03-14,nightly,cancelled,True,6,4,25573.92,0.00,0.00,4262.32,False
362,BK0000362,3887,1,2,2025-03-09,2025-03-17,2025-03-18,,nightly,checked_out,False,1,8,4096.22,0.00,696.36,4096.22,False
363,BK0000363,2300,1,4,2024-12-29,2025-03-17,2025-03-26,,nightly,checked_out,False,9,78,45505.44,0.00,6825.82,5056.16,False
364,BK0000364,7493,1,4,2025-03-11,2025-03-17,2025-03-18,,nightly,checked_out,False,1,6,5259.08,0.00,788.86,5259.08,False
