property_key,property_code,stay_date,date_key,year_month,day_name,is_weekend,rooms_available,rooms_out_of_order,unit_nights_physical,rooms_sold,rooms_sold_microstay,room_revenue_net_inr,gst_inr,room_revenue_gross_inr,commission_inr,net_after_commission_inr,occupancy_pct,occupancy_pct_benchmark,occupancy_ooo_gap_pp,adr_inr,adr_excl_microstay_inr,revpar_inr
3,BLR-HSR,2026-05-29,20260529,2026-05,Friday,False,10,0,10,4,0,15004.21,750.21,15754.42,553.95,14450.26,40.00,40.00,0.00,3751.05,3751.05,1500.42
1,BLR-BTM,2026-01-22,20260122,2026-01,Thursday,False,15,1,16,14,0,62615.19,3130.78,65745.97,6446.38,56168.81,93.33,87.50,5.83,4472.51,4472.51,4174.35
3,BLR-HSR,2026-07-12,20260712,2026-07,Sunday,True,10,0,10,6,0,21148.60,1057.43,22206.03,1139.32,20009.28,60.00,60.00,0.00,3524.77,3524.77,2114.86
2,BLR-KOR,2026-07-22,20260722,2026-07,Wednesday,False,14,0,14,14,1,64576.36,3228.84,67805.20,7955.69,56620.67,100.00,100.00,0.00,4612.60,4856.83,4612.60
2,BLR-KOR,2026-08-03,20260803,2026-08,Monday,False,14,0,14,11,0,54376.61,2718.83,57095.44,3529.57,50847.04,78.57,78.57,0.00,4943.33,4943.33,3884.04
1,BLR-BTM,2025-08-30,20250830,2025-08,Saturday,True,16,0,16,11,0,49039.16,5884.70,54923.86,2150.45,46888.71,68.75,68.75,0.00,4458.11,4458.11,3064.95
1,BLR-BTM,2025-04-26,20250426,2025-04,Saturday,True,16,0,16,11,0,45900.38,5508.04,51408.42,3841.54,42058.84,68.75,68.75,0.00,4172.76,4172.76,2868.77
3,BLR-HSR,2026-08-11,20260811,2026-08,Tuesday,False,10,0,10,9,1,28704.18,1435.21,30139.39,738.29,27965.89,90.00,90.00,0.00,3189.35,3411.62,2870.42
1,BLR-BTM,2025-10-25,20251025,2025-10,Saturday,True,16,0,16,11,0,43616.60,2180.82,45797.42,3419.23,40197.37,68.75,68.75,0.00,3965.15,3965.15,2726.04
1,BLR-BTM,2025-05-03,20250503,2025-05,Saturday,True,16,0,16,7,0,30925.40,3711.03,34636.43,545.93,30379.47,43.75,43.75,0.00,4417.91,4417.91,1932.84
1,BLR-BTM,2025-12-01,20251201,2025-12,Monday,False,15,1,16,14,0,61890.49,3094.54,64985.03,3744.88,58145.61,93.33,87.50,5.83,4420.75,4420.75,4126.03
1,BLR-BTM,2025-11-03,20251103,2025-11,Monday,False,16,0,16,9,1,34504.51,1725.23,36229.74,1534.63,32969.88,56.25,56.25,0.00,3833.83,4159.37,2156.53
1,BLR-BTM,2026-07-29,20260729,2026-07,Wednesday,False,16,0,16,8,0,36796.80,1839.83,38636.63,1169.02,35627.78,50.00,50.00,0.00,4599.60,4599.60,2299.80
1,BLR-BTM,2025-09-08,20250908,2025-09,Monday,False,14,2,16,14,0,64268.11,7712.19,71980.30,5953.78,58314.33,100.00,87.50,12.50,4590.58,4590.58,4590.58
1,BLR-BTM,2025-03-11,20250311,2025-03,Tuesday,False,15,1,16,14,0,60874.23,7304.93,68179.16,2910.88,57963.35,93.33,87.50,5.83,4348.16,4348.16,4058.28
3,BLR-HSR,2026-06-12,20260612,2026-06,Friday,False,10,0,10,7,0,27920.42,1396.02,29316.44,612.45,27307.97,70.00,70.00,0.00,3988.63,3988.63,2792.04
2,BLR-KOR,2025-09-14,20250914,2025-09,Sunday,True,14,0,14,8,1,31932.89,3831.95,35764.84,4112.21,27820.68,57.14,57.14,0.00,3991.61,4278.71,2280.92
1,BLR-BTM,2026-06-28,20260628,2026-06,Sunday,True,15,1,16,7,0,26851.90,1342.60,28194.50,785.53,26066.37,46.67,43.75,2.92,3835.99,3835.99,1790.13
1,BLR-BTM,2025-03-06,20250306,2025-03,Thursday,False,15,1,16,14,1,57075.66,6849.09,63924.75,3522.28,53553.38,93.33,87.50,5.83,4076.83,4249.01,3805.04
2,BLR-KOR,2026-04-26,20260426,2026-04,Sunday,True,14,0,14,14,1,62508.41,3125.42,65633.83,5990.21,56518.20,100.00,100.00,0.00,4464.89,4740.56,4464.89
2,BLR-KOR,2025-09-23,20250923,2025-09,Tuesday,False,14,0,14,8,0,34519.13,1725.97,36245.10,2214.11,32305.02,57.14,57.14,0.00,4314.89,4314.89,2465.65
2,BLR-KOR,2026-04-01,20260401,2026-04,Wednesday,False,13,1,14,13,0,64186.14,4209.46,68395.60,5020.89,59165.25,100.00,92.86,7.14,4937.40,4937.40,4937.40
1,BLR-BTM,2025-05-10,20250510,2025-05,Saturday,True,16,0,16,8,2,30722.74,3686.73,34409.47,1924.58,28798.16,50.00,50.00,0.00,3840.34,4770.02,1920.17
1,BLR-BTM,2026-02-05,20260205,2026-02,Thursday,False,16,0,16,9,0,41477.92,2073.90,43551.82,2100.35,39377.57,56.25,56.25,0.00,4608.66,4608.66,2592.37
2,BLR-KOR,2025-03-28,20250328,2025-03,Friday,False,14,0,14,11,0,52155.90,6710.53,58866.43,4308.17,47847.73,78.57,78.57,0.00,4741.45,4741.45,3725.42
1,BLR-BTM,2026-02-20,20260220,2026-02,Friday,False,16,0,16,13,0,58195.58,2909.78,61105.36,4682.43,53513.15,81.25,81.25,0.00,4476.58,4476.58,3637.22
1,BLR-BTM,2026-07-12,20260712,2026-07,Sunday,True,15,1,16,15,0,65914.75,3295.74,69210.49,5901.73,60013.02,100.00,93.75,6.25,4394.32,4394.32,4394.32
3,BLR-HSR,2026-05-25,20260525,2026-05,Monday,False,10,0,10,6,0,20974.77,1048.74,22023.51,584.81,20389.96,60.00,60.00,0.00,3495.80,3495.80,2097.48
3,BLR-HSR,2026-04-10,20260410,2026-04,Friday,False,10,0,10,4,0,13624.69,681.23,14305.92,523.87,13100.82,40.00,40.00,0.00,3406.17,3406.17,1362.47
1,BLR-BTM,2026-02-06,20260206,2026-02,Friday,False,16,0,16,13,0,58846.41,2942.33,61788.74,4748.13,54098.28,81.25,81.25,0.00,4526.65,4526.65,3677.90
3,BLR-HSR,2026-04-14,20260414,2026-04,Tuesday,False,10,0,10,3,0,11005.32,550.26,11555.58,0.00,11005.32,30.00,30.00,0.00,3668.44,3668.44,1100.53
2,BLR-KOR,2025-12-21,20251221,2025-12,Sunday,True,14,0,14,7,0,32980.72,1649.03,34629.75,2050.10,30930.62,50.00,50.00,0.00,4711.53,4711.53,2355.77
2,BLR-KOR,2025-02-14,20250214,2025-02,Friday,False,14,0,14,8,0,37167.69,4460.12,41627.81,2597.31,34570.38,57.14,57.14,0.00,4645.96,4645.96,2654.84
1,BLR-BTM,2025-06-06,20250606,2025-06,Friday,False,16,0,16,11,0,44819.73,5378.37,50198.10,2338.77,42480.96,68.75,68.75,0.00,4074.52,4074.52,2801.23
2,BLR-KOR,2026-03-01,20260301,2026-03,Sunday,True,14,0,14,12,1,56469.01,2823.45,59292.46,4073.07,52395.94,85.71,85.71,0.00,4705.75,5002.79,4033.50
2,BLR-KOR,2025-11-27,20251127,2025-11,Thursday,False,13,1,14,13,0,62856.20,3142.83,65999.03,7686.38,55169.82,100.00,92.86,7.14,4835.09,4835.09,4835.09
2,BLR-KOR,2025-02-13,20250213,2025-02,Thursday,False,14,0,14,11,0,50602.10,6072.25,56674.35,3611.55,46990.55,78.57,78.57,0.00,4600.19,4600.19,3614.44
1,BLR-BTM,2025-10-15,20251015,2025-10,Wednesday,False,15,1,16,10,0,46133.14,2306.66,48439.80,3808.54,42324.60,66.67,62.50,4.17,4613.31,4613.31,3075.54
3,BLR-HSR,2026-06-09,20260609,2026-06,Tuesday,False,10,0,10,6,1,19805.95,990.30,20796.25,718.70,19087.25,60.00,60.00,0.00,3300.99,3784.11,1980.60
2,BLR-KOR,2025-10-02,20251002,2025-10,Thursday,False,13,1,14,10,1,45752.29,3388.69,49140.98,1797.10,43955.19,76.92,71.43,5.49,4575.23,4949.62,3519.41
2,BLR-KOR,2025-06-07,20250607,2025-06,Saturday,True,14,0,14,9,0,43603.16,5232.37,48835.53,1066.57,42536.59,64.29,64.29,0.00,4844.80,4844.80,3114.51
1,BLR-BTM,2025-10-19,20251019,2025-10,Sunday,True,16,0,16,6,1,26336.00,1316.80,27652.80,861.47,25474.53,37.50,37.50,0.00,4389.33,5018.39,1646.00
1,BLR-BTM,2025-03-24,20250324,2025-03,Monday,False,15,1,16,9,0,38619.57,4634.35,43253.92,3546.43,35073.14,60.00,56.25,3.75,4291.06,4291.06,2574.64
1,BLR-BTM,2025-03-20,20250320,2025-03,Thursday,False,15,1,16,13,0,60039.51,7204.75,67244.26,6915.35,53124.16,86.67,81.25,5.42,4618.42,4618.42,4002.63
1,BLR-BTM,2026-02-08,20260208,2026-02,Sunday,True,15,1,16,14,1,57963.46,2898.17,60861.63,5135.85,52827.61,93.33,87.50,5.83,4140.25,4358.69,3864.23
3,BLR-HSR,2026-04-20,20260420,2026-04,Monday,False,10,0,10,9,0,31435.32,1571.75,33007.07,2819.08,28616.24,90.00,90.00,0.00,3492.81,3492.81,3143.53
2,BLR-KOR,2026-07-27,20260727,2026-07,Monday,False,13,1,14,13,2,50419.58,2520.99,52940.57,5685.73,44733.85,100.00,92.86,7.14,3878.43,4323.15,3878.43
1,BLR-BTM,2026-05-04,20260504,2026-05,Monday,False,16,0,16,15,1,59282.47,2964.13,62246.60,3929.83,55352.64,93.75,93.75,0.00,3952.16,4150.39,3705.15
3,BLR-HSR,2026-03-04,20260304,2026-03,Wednesday,False,10,0,10,2,0,6789.25,339.47,7128.72,579.66,6209.59,20.00,20.00,0.00,3394.63,3394.63,678.93
2,BLR-KOR,2025-07-28,20250728,2025-07,Monday,False,13,1,14,6,1,25126.06,3466.32,28592.38,932.46,24193.60,46.15,42.86,3.30,4187.68,4821.13,1932.77
1,BLR-BTM,2026-04-13,20260413,2026-04,Monday,False,15,1,16,15,0,63980.77,3199.04,67179.81,5540.21,58440.56,100.00,93.75,6.25,4265.38,4265.38,4265.38
3,BLR-HSR,2026-03-08,20260308,2026-03,Sunday,True,10,0,10,2,0,6516.06,325.81,6841.87,533.21,5982.85,20.00,20.00,0.00,3258.03,3258.03,651.61
2,BLR-KOR,2025-09-27,20250927,2025-09,Saturday,True,14,0,14,8,0,35783.02,1789.17,37572.19,3373.81,32409.21,57.14,57.14,0.00,4472.88,4472.88,2555.93
3,BLR-HSR,2026-03-22,20260322,2026-03,Sunday,True,10,0,10,5,0,17431.77,871.59,18303.36,1600.92,15830.85,50.00,50.00,0.00,3486.35,3486.35,1743.18
1,BLR-BTM,2025-12-06,20251206,2025-12,Saturday,True,15,1,16,11,0,48238.97,2411.95,50650.92,3277.49,44961.48,73.33,68.75,4.58,4385.36,4385.36,3215.93
1,BLR-BTM,2025-02-11,20250211,2025-02,Tuesday,False,16,0,16,16,1,65984.45,7918.14,73902.59,1745.39,64239.06,100.00,100.00,0.00,4124.03,4268.83,4124.03
2,BLR-KOR,2026-06-28,20260628,2026-06,Sunday,True,14,0,14,11,0,48055.36,2402.77,50458.13,3595.96,44459.40,78.57,78.57,0.00,4368.67,4368.67,3432.53
3,BLR-HSR,2026-03-28,20260328,2026-03,Saturday,True,10,0,10,3,0,10967.38,548.37,11515.75,0.00,10967.38,30.00,30.00,0.00,3655.79,3655.79,1096.74
1,BLR-BTM,2025-02-22,20250222,2025-02,Saturday,True,16,0,16,11,0,44917.11,5390.06,50307.17,2142.44,42774.67,68.75,68.75,0.00,4083.37,4083.37,2807.32
2,BLR-KOR,2026-01-12,20260112,2026-01,Monday,False,14,0,14,11,0,50889.62,2544.49,53434.11,3258.17,47631.45,78.57,78.57,0.00,4626.33,4626.33,3634.97
2,BLR-KOR,2025-06-28,20250628,2025-06,Saturday,True,14,0,14,10,2,37577.42,4509.30,42086.72,235.94,37341.48,71.43,71.43,0.00,3757.74,4451.41,2684.10
1,BLR-BTM,2025-02-06,20250206,2025-02,Thursday,False,16,0,16,16,0,70442.77,8453.13,78895.90,6359.78,64082.99,100.00,100.00,0.00,4402.67,4402.67,4402.67
1,BLR-BTM,2026-03-11,20260311,2026-03,Wednesday,False,16,0,16,7,0,30010.22,1500.52,31510.74,1211.91,28798.31,43.75,43.75,0.00,4287.17,4287.17,1875.64
3,BLR-HSR,2026-06-20,20260620,2026-06,Saturday,True,10,0,10,4,0,14909.86,745.49,15655.35,1233.75,13676.11,40.00,40.00,0.00,3727.47,3727.47,1490.99
2,BLR-KOR,2025-04-08,20250408,2025-04,Tuesday,False,14,0,14,9,0,37823.42,4538.81,42362.23,1356.16,36467.26,64.29,64.29,0.00,4202.60,4202.60,2701.67
1,BLR-BTM,2026-03-25,20260325,2026-03,Wednesday,False,15,1,16,14,0,65758.79,4300.78,70059.57,6579.02,59179.77,93.33,87.50,5.83,4697.06,4697.06,4383.92
2,BLR-KOR,2025-06-17,20250617,2025-06,Tuesday,False,14,0,14,13,0,63557.93,7626.96,71184.89,4003.96,59553.97,92.86,92.86,0.00,4889.07,4889.07,4539.85
2,BLR-KOR,2025-02-16,20250216,2025-02,Sunday,True,14,0,14,11,0,48434.04,5812.09,54246.13,3135.29,45298.75,78.57,78.57,0.00,4403.09,4403.09,3459.57
2,BLR-KOR,2025-04-16,20250416,2025-04,Wednesday,False,14,0,14,14,1,62748.21,7529.78,70277.99,4222.88,58525.33,100.00,100.00,0.00,4482.02,4720.64,4482.02
2,BLR-KOR,2025-03-18,20250318,2025-03,Tuesday,False,13,1,14,11,2,42487.67,5098.51,47586.18,3006.23,39481.44,84.62,78.57,6.04,3862.52,4304.25,3268.28
1,BLR-BTM,2026-05-13,20260513,2026-05,Wednesday,False,16,0,16,16,0,72814.71,3640.73,76455.44,2341.33,70473.38,100.00,100.00,0.00,4550.92,4550.92,4550.92
2,BLR-KOR,2025-02-04,20250204,2025-02,Tuesday,False,13,1,14,9,1,40489.98,4858.81,45348.79,2906.33,37583.65,69.23,64.29,4.95,4498.89,4793.03,3114.61
1,BLR-BTM,2026-02-10,20260210,2026-02,Tuesday,False,15,1,16,9,1,32841.89,1642.10,34483.99,122.72,32719.17,60.00,56.25,3.75,3649.10,3977.40,2189.46
1,BLR-BTM,2025-11-21,20251121,2025-11,Friday,False,15,1,16,15,0,63275.08,3163.75,66438.83,6180.56,57094.52,100.00,93.75,6.25,4218.34,4218.34,4218.34
1,BLR-BTM,2026-01-25,20260125,2026-01,Sunday,True,16,0,16,13,0,56678.76,2833.95,59512.71,4112.43,52566.33,81.25,81.25,0.00,4359.90,4359.90,3542.42
1,BLR-BTM,2025-10-09,20251009,2025-10,Thursday,False,16,0,16,11,0,50223.99,2511.21,52735.20,6127.50,44096.49,68.75,68.75,0.00,4565.82,4565.82,3139.00
2,BLR-KOR,2026-02-06,20260206,2026-02,Friday,False,14,0,14,8,0,38421.44,1921.08,40342.52,3572.54,34848.90,57.14,57.14,0.00,4802.68,4802.68,2744.39
1,BLR-BTM,2026-01-04,20260104,2026-01,Sunday,True,16,0,16,15,0,60238.78,3011.94,63250.72,7063.29,53175.49,93.75,93.75,0.00,4015.92,4015.92,3764.92
3,BLR-HSR,2026-07-01,20260701,2026-07,Wednesday,False,9,1,10,4,0,16891.33,844.57,17735.90,831.26,16060.07,44.44,40.00,4.44,4222.83,4222.83,1876.81
2,BLR-KOR,2026-06-27,20260627,2026-06,Saturday,True,14,0,14,10,0,48274.55,3472.77,51747.32,2588.35,45686.20,71.43,71.43,0.00,4827.46,4827.46,3448.18
3,BLR-HSR,2026-06-01,20260601,2026-06,Monday,False,9,1,10,4,0,15322.76,766.14,16088.90,0.00,15322.76,44.44,40.00,4.44,3830.69,3830.69,1702.53
3,BLR-HSR,2026-06-11,20260611,2026-06,Thursday,False,10,0,10,5,0,20843.49,1042.17,21885.66,1400.09,19443.40,50.00,50.00,0.00,4168.70,4168.70,2084.35
2,BLR-KOR,2025-05-22,20250522,2025-05,Thursday,False,14,0,14,14,0,65196.20,7823.53,73019.73,2901.18,62295.02,100.00,100.00,0.00,4656.87,4656.87,4656.87
1,BLR-BTM,2025-02-09,20250209,2025-02,Sunday,True,16,0,16,11,0,48890.04,5866.81,54756.85,4190.50,44699.54,68.75,68.75,0.00,4444.55,4444.55,3055.63
3,BLR-HSR,2026-03-13,20260313,2026-03,Friday,False,10,0,10,3,0,11077.67,553.89,11631.56,707.08,10370.59,30.00,30.00,0.00,3692.56,3692.56,1107.77
2,BLR-KOR,2026-01-09,20260109,2026-01,Friday,False,14,0,14,11,1,51046.28,2552.33,53598.61,4031.49,47014.79,78.57,78.57,0.00,4640.57,5007.71,3646.16
2,BLR-KOR,2025-05-27,20250527,2025-05,Tuesday,False,14,0,14,10,0,41621.98,4994.64,46616.62,3622.91,37999.07,71.43,71.43,0.00,4162.20,4162.20,2973.00
1,BLR-BTM,2025-11-05,20251105,2025-11,Wednesday,False,16,0,16,10,1,41655.86,2082.80,43738.66,3110.51,38545.35,62.50,62.50,0.00,4165.59,4470.24,2603.49
1,BLR-BTM,2025-06-19,20250619,2025-06,Thursday,False,16,0,16,11,0,47050.65,5646.07,52696.72,4419.51,42631.14,68.75,68.75,0.00,4277.33,4277.33,2940.67
1,BLR-BTM,2026-08-08,20260808,2026-08,Saturday,True,16,0,16,8,0,37430.90,1871.54,39302.44,3076.43,34354.47,50.00,50.00,0.00,4678.86,4678.86,2339.43
2,BLR-KOR,2025-05-19,20250519,2025-05,Monday,False,14,0,14,13,0,59768.80,7172.25,66941.05,4291.02,55477.78,92.86,92.86,0.00,4597.60,4597.60,4269.20
1,BLR-BTM,2025-11-18,20251118,2025-11,Tuesday,False,16,0,16,10,0,45684.41,2284.22,47968.63,5032.70,40651.71,62.50,62.50,0.00,4568.44,4568.44,2855.28
1,BLR-BTM,2025-07-02,20250702,2025-07,Wednesday,False,16,0,16,13,0,56588.72,6790.64,63379.36,4763.03,51825.69,81.25,81.25,0.00,4352.98,4352.98,3536.80
1,BLR-BTM,2025-02-16,20250216,2025-02,Sunday,True,15,1,16,10,0,42860.13,5143.22,48003.35,0.00,42860.13,66.67,62.50,4.17,4286.01,4286.01,2857.34
1,BLR-BTM,2026-04-16,20260416,2026-04,Thursday,False,15,1,16,15,1,61250.31,3062.49,64312.80,5358.08,55892.23,100.00,93.75,6.25,4083.35,4290.38,4083.35
1,BLR-BTM,2026-07-04,20260704,2026-07,Saturday,True,16,0,16,12,0,56747.67,3866.60,60614.27,4840.81,51906.86,75.00,75.00,0.00,4728.97,4728.97,3546.73
1,BLR-BTM,2026-04-08,20260408,2026-04,Wednesday,False,16,0,16,12,1,46928.57,2346.42,49274.99,2499.46,44429.11,75.00,75.00,0.00,3910.71,4156.49,2933.04
3,BLR-HSR,2026-07-19,20260719,2026-07,Sunday,True,9,1,10,8,0,31398.82,1569.94,32968.76,1594.46,29804.36,88.89,80.00,8.89,3924.85,3924.85,3488.76
1,BLR-BTM,2026-05-16,20260516,2026-05,Saturday,True,15,1,16,11,0,48664.31,2433.21,51097.52,1742.66,46921.65,73.33,68.75,4.58,4424.03,4424.03,3244.29
1,BLR-BTM,2026-04-11,20260411,2026-04,Saturday,True,15,1,16,13,0,55153.95,2757.69,57911.64,4698.67,50455.28,86.67,81.25,5.42,4242.61,4242.61,3676.93
1,BLR-BTM,2026-06-21,20260621,2026-06,Sunday,True,16,0,16,15,0,65866.59,3293.33,69159.92,2289.46,63577.13,93.75,93.75,0.00,4391.11,4391.11,4116.66
2,BLR-KOR,2026-02-25,20260225,2026-02,Wednesday,False,14,0,14,9,0,42552.59,2127.64,44680.23,5090.72,37461.87,64.29,64.29,0.00,4728.07,4728.07,3039.47
2,BLR-KOR,2025-10-04,20251004,2025-10,Saturday,True,14,0,14,11,0,49315.29,2465.78,51781.07,2388.47,46926.82,78.57,78.57,0.00,4483.21,4483.21,3522.52
3,BLR-HSR,2026-03-23,20260323,2026-03,Monday,False,9,1,10,5,0,18674.90,933.75,19608.65,1057.53,17617.37,55.56,50.00,5.56,3734.98,3734.98,2074.99
1,BLR-BTM,2025-09-30,20250930,2025-09,Tuesday,False,16,0,16,13,0,55549.08,2777.45,58326.53,5135.25,50413.83,81.25,81.25,0.00,4273.01,4273.01,3471.82
2,BLR-KOR,2025-12-10,20251210,2025-12,Wednesday,False,14,0,14,13,0,58199.46,2909.98,61109.44,2497.03,55702.43,92.86,92.86,0.00,4476.88,4476.88,4157.10
3,BLR-HSR,2026-04-18,20260418,2026-04,Saturday,True,9,1,10,5,0,16959.14,847.95,17807.09,930.78,16028.36,55.56,50.00,5.56,3391.83,3391.83,1884.35
2,BLR-KOR,2025-05-31,20250531,2025-05,Saturday,True,14,0,14,6,0,25476.73,3057.20,28533.93,2633.88,22842.85,42.86,42.86,0.00,4246.12,4246.12,1819.77
1,BLR-BTM,2026-01-13,20260113,2026-01,Tuesday,False,16,0,16,15,0,65292.07,3264.61,68556.68,3463.43,61828.64,93.75,93.75,0.00,4352.80,4352.80,4080.75
1,BLR-BTM,2025-07-06,20250706,2025-07,Sunday,True,16,0,16,10,1,37327.20,4479.25,41806.45,1742.01,35585.19,62.50,62.50,0.00,3732.72,3943.18,2332.95
1,BLR-BTM,2026-03-06,20260306,2026-03,Friday,False,16,0,16,14,1,56058.22,2802.91,58861.13,5376.13,50682.09,87.50,87.50,0.00,4004.16,4220.80,3503.64
3,BLR-HSR,2026-03-15,20260315,2026-03,Sunday,True,9,1,10,3,0,9946.80,497.35,10444.15,475.55,9471.25,33.33,30.00,3.33,3315.60,3315.60,1105.20
1,BLR-BTM,2025-06-07,20250607,2025-06,Saturday,True,15,1,16,6,0,24594.73,2951.37,27546.10,968.66,23626.07,40.00,37.50,2.50,4099.12,4099.12,1639.65
2,BLR-KOR,2025-10-24,20251024,2025-10,Friday,False,14,0,14,11,0,47755.18,2387.77,50142.95,3969.18,43786.00,78.57,78.57,0.00,4341.38,4341.38,3411.08
2,BLR-KOR,2025-09-13,20250913,2025-09,Saturday,True,14,0,14,8,0,36593.64,4391.24,40984.88,3439.12,33154.52,57.14,57.14,0.00,4574.21,4574.21,2613.83
1,BLR-BTM,2026-04-14,20260414,2026-04,Tuesday,False,15,1,16,15,0,64923.97,3246.18,68170.15,5437.88,59486.09,100.00,93.75,6.25,4328.26,4328.26,4328.26
1,BLR-BTM,2025-07-01,20250701,2025-07,Tuesday,False,16,0,16,11,0,49610.92,5953.30,55564.22,4260.79,45350.13,68.75,68.75,0.00,4510.08,4510.08,3100.68
1,BLR-BTM,2025-04-27,20250427,2025-04,Sunday,True,15,1,16,9,1,34918.53,4190.22,39108.75,3182.76,31735.77,60.00,56.25,3.75,3879.84,4219.56,2327.90
1,BLR-BTM,2026-07-24,20260724,2026-07,Friday,False,16,0,16,12,0,54195.87,2709.79,56905.66,4504.97,49690.90,75.00,75.00,0.00,4516.32,4516.32,3387.24
2,BLR-KOR,2026-07-21,20260721,2026-07,Tuesday,False,14,0,14,12,2,51310.53,2565.54,53876.07,5801.68,45508.85,85.71,85.71,0.00,4275.88,4897.49,3665.04
1,BLR-BTM,2025-08-23,20250823,2025-08,Saturday,True,16,0,16,14,1,56634.46,6796.14,63430.60,6730.27,49904.19,87.50,87.50,0.00,4045.32,4264.05,3539.65
2,BLR-KOR,2025-12-27,20251227,2025-12,Saturday,True,14,0,14,9,1,37172.22,1858.62,39030.84,3511.76,33660.46,64.29,64.29,0.00,4130.25,4527.71,2655.16
1,BLR-BTM,2025-07-29,20250729,2025-07,Tuesday,False,16,0,16,16,2,65088.27,7810.59,72898.86,3689.05,61399.22,100.00,100.00,0.00,4068.02,4446.48,4068.02
2,BLR-KOR,2025-12-08,20251208,2025-12,Monday,False,14,0,14,14,0,63660.17,3183.01,66843.18,4235.12,59425.05,100.00,100.00,0.00,4547.16,4547.16,4547.16
1,BLR-BTM,2026-07-31,20260731,2026-07,Friday,False,16,0,16,10,0,42556.34,2127.81,44684.15,1902.05,40654.29,62.50,62.50,0.00,4255.63,4255.63,2659.77
2,BLR-KOR,2026-05-11,20260511,2026-05,Monday,False,13,1,14,7,0,34891.54,1744.58,36636.12,4580.71,30310.83,53.85,50.00,3.85,4984.51,4984.51,2683.96
3,BLR-HSR,2026-05-17,20260517,2026-05,Sunday,True,10,0,10,5,0,16549.19,827.46,17376.65,1203.50,15345.69,50.00,50.00,0.00,3309.84,3309.84,1654.92
1,BLR-BTM,2026-01-01,20260101,2026-01,Thursday,False,16,0,16,9,0,34226.46,1711.32,35937.78,2101.57,32124.89,56.25,56.25,0.00,3802.94,3802.94,2139.15
1,BLR-BTM,2025-05-07,20250507,2025-05,Wednesday,False,16,0,16,3,0,13904.95,1668.60,15573.55,0.00,13904.95,18.75,18.75,0.00,4634.98,4634.98,869.06
1,BLR-BTM,2026-04-26,20260426,2026-04,Sunday,True,16,0,16,13,0,52956.59,2647.83,55604.42,3304.66,49651.93,81.25,81.25,0.00,4073.58,4073.58,3309.79
2,BLR-KOR,2025-11-06,20251106,2025-11,Thursday,False,14,0,14,11,0,54577.87,2728.89,57306.76,5222.58,49355.29,78.57,78.57,0.00,4961.62,4961.62,3898.42
2,BLR-KOR,2026-05-02,20260502,2026-05,Saturday,True,14,0,14,10,0,47073.68,2353.70,49427.38,3831.69,43241.99,71.43,71.43,0.00,4707.37,4707.37,3362.41
2,BLR-KOR,2026-03-29,20260329,2026-03,Sunday,True,14,0,14,9,0,38920.91,1946.05,40866.96,2856.44,36064.47,64.29,64.29,0.00,4324.55,4324.55,2780.07
1,BLR-BTM,2025-03-09,20250309,2025-03,Sunday,True,16,0,16,10,0,46731.38,5607.78,52339.16,913.13,45818.25,62.50,62.50,0.00,4673.14,4673.14,2920.71
1,BLR-BTM,2026-05-12,20260512,2026-05,Tuesday,False,16,0,16,15,0,64168.90,3208.46,67377.36,4698.76,59470.14,93.75,93.75,0.00,4277.93,4277.93,4010.56
1,BLR-BTM,2026-02-28,20260228,2026-02,Saturday,True,15,1,16,14,0,63802.14,3190.11,66992.25,3067.24,60734.90,93.33,87.50,5.83,4557.30,4557.30,4253.48
3,BLR-HSR,2026-07-09,20260709,2026-07,Thursday,False,10,0,10,7,0,27106.78,1355.34,28462.12,2067.57,25039.21,70.00,70.00,0.00,3872.40,3872.40,2710.68
3,BLR-HSR,2026-04-26,20260426,2026-04,Sunday,True,9,1,10,4,0,15043.97,752.20,15796.17,0.00,15043.97,44.44,40.00,4.44,3760.99,3760.99,1671.55
2,BLR-KOR,2025-10-14,20251014,2025-10,Tuesday,False,13,1,14,11,1,53837.27,3786.10,57623.37,3445.42,50391.85,84.62,78.57,6.04,4894.30,5249.97,4141.33
1,BLR-BTM,2025-02-08,20250208,2025-02,Saturday,True,15,1,16,12,0,53827.87,6459.34,60287.21,5111.65,48716.22,80.00,75.00,5.00,4485.66,4485.66,3588.52
2,BLR-KOR,2026-02-24,20260224,2026-02,Tuesday,False,14,0,14,10,1,47102.00,3335.97,50437.97,6916.16,40185.84,71.43,71.43,0.00,4710.20,5120.32,3364.43
1,BLR-BTM,2025-02-05,20250205,2025-02,Wednesday,False,15,1,16,14,0,61831.73,7419.80,69251.53,4410.66,57421.07,93.33,87.50,5.83,4416.55,4416.55,4122.12
1,BLR-BTM,2025-03-13,20250313,2025-03,Thursday,False,16,0,16,13,0,58078.30,6969.40,65047.70,4509.92,53568.38,81.25,81.25,0.00,4467.56,4467.56,3629.89
2,BLR-KOR,2026-01-20,20260120,2026-01,Tuesday,False,14,0,14,11,1,44800.40,2240.03,47040.43,2669.18,42131.22,78.57,78.57,0.00,4072.76,4275.17,3200.03
1,BLR-BTM,2026-03-13,20260313,2026-03,Friday,False,16,0,16,12,0,52467.20,2623.36,55090.56,5191.93,47275.27,75.00,75.00,0.00,4372.27,4372.27,3279.20
