guest_key,guest_id,home_city,guest_segment,has_phone,has_email
708,G000708,Chennai,leisure,True,True
709,G000709,Raipur,relocation,True,True
710,G000710,Raipur,corporate,True,True
711,G000711,Ahmedabad,corporate,True,True
712,G000712,Jaipur,relocation,True,True
713,G000713,Chennai,corporate,True,True
714,G000714,Nagpur,corporate,True,True
715,G000715,Delhi,relocation,True,True
716,G000716,Mumbai,leisure,True,True
717,G000717,Kochi,leisure,True,True
718,G000718,Chennai,corporate,True,True
719,G000719,Kolkata,unknown,True,True
720,G000720,Delhi,relocation,True,True
721,G000721,Ahmedabad,leisure,True,True
722,G000722,Mumbai,corporate,True,True
723,G000723,Hyderabad,corporate,True,True
724,G000724,Ahmedabad,corporate,True,True
725,G000725,Hyderabad,corporate,True,False
726,G000726,Pune,leisure,True,True
727,G000727,Jaipur,corporate,True,True
728,G000728,Mumbai,relocation,True,True
729,G000729,Raipur,corporate,True,True
730,G000730,Kochi,leisure,True,True
731,G000731,Kolkata,leisure,True,True
732,G000732,Delhi,relocation,True,True
733,G000733,Delhi,leisure,True,False
734,G000734,Jaipur,corporate,True,True
735,G000735,Kolkata,corporate,True,True
736,G000736,Raipur,leisure,True,True
737,G000737,Nagpur,leisure,True,True
738,G000738,Pune,relocation,True,True
739,G000739,Pune,corporate,True,True
740,G000740,Pune,corporate,True,True
741,G000741,Ahmedabad,corporate,False,True
742,G000742,Nagpur,relocation,True,True
743,G000743,Raipur,corporate,True,True
744,G000744,Hyderabad,leisure,True,True
745,G000745,Raipur,corporate,True,True
746,G000746,Coimbatore,unknown,True,True
747,G000747,Raipur,leisure,True,True
748,G000748,Jaipur,unknown,True,True
749,G000749,Delhi,corporate,True,True
750,G000750,Chennai,corporate,True,True
751,G000751,Coimbatore,leisure,True,True
752,G000752,Delhi,relocation,True,True
753,G000753,Pune,leisure,True,True
754,G000754,Chennai,leisure,True,True
755,G000755,Ahmedabad,leisure,True,True
756,G000756,Chennai,relocation,True,True
757,G000757,Raipur,corporate,True,True
758,G000758,Lucknow,corporate,True,True
759,G000759,Nagpur,relocation,True,True
760,G000760,Delhi,corporate,True,True
761,G000761,Chennai,leisure,True,True
762,G000762,Pune,corporate,False,True
763,G000763,Nagpur,leisure,True,True
764,G000764,Coimbatore,corporate,True,True
765,G000765,Mumbai,corporate,True,True
766,G000766,Indore,relocation,True,True
767,G000767,Ahmedabad,leisure,True,True
768,G000768,Nagpur,relocation,True,True
769,G000769,Raipur,leisure,True,True
770,G000770,Coimbatore,corporate,True,True
771,G000771,Lucknow,corporate,True,True
772,G000772,Pune,unknown,True,True
773,G000773,Nagpur,corporate,True,True
774,G000774,Hyderabad,corporate,True,True
775,G000775,Kochi,leisure,True,True
776,G000776,Delhi,corporate,True,True
777,G000777,Hyderabad,unknown,True,True
778,G000778,Chennai,corporate,True,True
779,G000779,Jaipur,leisure,True,True
780,G000780,Coimbatore,corporate,True,True
781,G000781,Kolkata,corporate,True,True
782,G000782,Hyderabad,corporate,True,True
783,G000783,Nagpur,leisure,True,True
784,G000784,Raipur,corporate,True,True
785,G000785,Ahmedabad,corporate,True,True
786,G000786,Ahmedabad,corporate,True,True
787,G000787,Hyderabad,unknown,True,True
788,G000788,Hyderabad,leisure,True,True
789,G000789,Nagpur,corporate,True,True
790,G000790,Lucknow,relocation,True,True
791,G000791,Pune,corporate,True,True
792,G000792,Delhi,leisure,True,True
793,G000793,Nagpur,corporate,True,True
794,G000794,Ahmedabad,corporate,True,True
795,G000795,Jaipur,corporate,True,True
796,G000796,Nagpur,corporate,True,True
797,G000797,Pune,corporate,True,True
798,G000798,Raipur,corporate,True,True
799,G000799,Raipur,relocation,True,True
800,G000800,Indore,leisure,True,True
801,G000801,Delhi,corporate,True,True
802,G000802,Delhi,relocation,True,True
803,G000803,Ahmedabad,corporate,True,True
804,G000804,Hyderabad,corporate,True,True
805,G000805,Nagpur,leisure,True,True
806,G000806,Delhi,relocation,True,True
807,G000807,Kochi,corporate,False,True
808,G000808,Raipur,corporate,True,True
809,G000809,Kochi,corporate,True,True
810,G000810,Nagpur,corporate,True,True
811,G000811,Pune,corporate,True,True
812,G000812,Pune,relocation,True,True
813,G000813,Ahmedabad,leisure,True,True
814,G000814,Lucknow,corporate,True,True
815,G000815,Lucknow,corporate,True,True
816,G000816,Chennai,leisure,True,True
817,G000817,Nagpur,corporate,False,True
818,G000818,Mumbai,leisure,True,True
819,G000819,Nagpur,relocation,True,True
820,G000820,Hyderabad,corporate,True,True
821,G000821,Hyderabad,corporate,True,True
822,G000822,Lucknow,corporate,True,True
823,G000823,Coimbatore,corporate,True,True
824,G000824,Mumbai,corporate,True,True
825,G000825,Coimbatore,unknown,True,True
826,G000826,Jaipur,relocation,True,True
827,G000827,Chennai,leisure,True,True
828,G000828,Pune,leisure,True,True
829,G000829,Kolkata,corporate,True,True
830,G000830,Pune,corporate,True,True
831,G000831,Lucknow,corporate,True,True
832,G000832,Pune,relocation,True,True
833,G000833,Jaipur,corporate,False,True
834,G000834,Pune,corporate,True,True
835,G000835,Ahmedabad,corporate,True,True
836,G000836,Ahmedabad,relocation,True,True
837,G000837,Lucknow,corporate,True,True
838,G000838,Raipur,corporate,True,True
839,G000839,Pune,corporate,True,True
840,G000840,Pune,relocation,False,True
841,G000841,Pune,relocation,True,True
842,G000842,Kochi,corporate,True,True
843,G000843,Jaipur,corporate,True,True
844,G000844,Raipur,corporate,True,True
845,G000845,Chennai,corporate,True,True
846,G000846,Kolkata,relocation,True,True
847,G000847,Coimbatore,leisure,True,True
848,G000848,Nagpur,corporate,True,True
849,G000849,Delhi,corporate,True,True
850,G000850,Mumbai,leisure,True,True
851,G000851,Pune,corporate,True,True
852,G000852,Indore,relocation,True,False
853,G000853,Nagpur,corporate,True,True
854,G000854,Coimbatore,corporate,True,True
855,G000855,Kolkata,corporate,True,True
856,G000856,Chennai,relocation,True,True
857,G000857,Chennai,relocation,True,True
858,G000858,Coimbatore,corporate,True,True
859,G000859,Mumbai,corporate,True,True
860,G000860,Pune,unknown,True,True
861,G000861,Nagpur,leisure,True,True
862,G000862,Jaipur,corporate,True,True
863,G000863,Indore,relocation,True,True
864,G000864,Jaipur,corporate,True,True
865,G000865,Delhi,leisure,True,True
866,G000866,Mumbai,corporate,True,True
867,G000867,Delhi,leisure,True,True
868,G000868,Indore,corporate,True,True
869,G000869,Chennai,corporate,True,True
870,G000870,Hyderabad,corporate,True,True
871,G000871,Hyderabad,leisure,True,True
872,G000872,Jaipur,relocation,True,True
873,G000873,Delhi,corporate,True,True
874,G000874,Kolkata,corporate,True,True
875,G000875,Nagpur,corporate,True,True
876,G000876,Indore,corporate,True,True
877,G000877,Kochi,corporate,True,True
878,G000878,Coimbatore,corporate,True,True
879,G000879,Ahmedabad,leisure,True,True
880,G000880,Ahmedabad,corporate,True,True
881,G000881,Mumbai,leisure,True,True
882,G000882,Delhi,corporate,True,True
883,G000883,Nagpur,corporate,False,True
884,G000884,Nagpur,corporate,True,True
885,G000885,Pune,corporate,True,True
886,G000886,Hyderabad,unknown,True,True
887,G000887,Hyderabad,corporate,True,True
888,G000888,Hyderabad,leisure,False,True
889,G000889,Chennai,corporate,True,True
890,G000890,Nagpur,corporate,True,True
891,G000891,Delhi,corporate,True,True
892,G000892,Coimbatore,relocation,True,True
893,G000893,Jaipur,leisure,True,True
894,G000894,Mumbai,corporate,True,True
895,G000895,Mumbai,leisure,True,True
896,G000896,Nagpur,leisure,True,True
897,G000897,Coimbatore,corporate,True,True
898,G000898,Raipur,relocation,True,True
899,G000899,Delhi,corporate,True,False
900,G000900,Kolkata,leisure,True,True
901,G000901,Ahmedabad,corporate,False,True
902,G000902,Ahmedabad,corporate,True,True
903,G000903,Raipur,relocation,True,True
904,G000904,Pune,leisure,True,True
905,G000905,Hyderabad,corporate,True,True
906,G000906,Pune,corporate,True,True
907,G000907,Jaipur,leisure,True,True
908,G000908,Ahmedabad,corporate,True,True
909,G000909,Coimbatore,leisure,False,True
910,G000910,Indore,corporate,True,False
911,G000911,Kolkata,corporate,True,True
912,G000912,Kochi,leisure,True,True
913,G000913,Kolkata,corporate,True,True
914,G000914,Lucknow,corporate,True,True
915,G000915,Nagpur,leisure,True,True
916,G000916,Lucknow,relocation,True,True
917,G000917,Mumbai,corporate,True,True
918,G000918,Lucknow,relocation,True,True
919,G000919,Mumbai,corporate,True,True
920,G000920,Pune,relocation,True,True
921,G000921,Delhi,relocation,True,True
922,G000922,Mumbai,corporate,True,True
923,G000923,Delhi,leisure,True,True
924,G000924,Raipur,corporate,True,True
925,G000925,Indore,leisure,True,True
926,G000926,Chennai,leisure,True,True
927,G000927,Hyderabad,corporate,True,True
928,G000928,Jaipur,corporate,True,True
929,G000929,Indore,leisure,True,True
930,G000930,Kolkata,relocation,True,True
931,G000931,Kochi,corporate,True,True
932,G000932,Chennai,relocation,True,True
933,G000933,Raipur,relocation,True,True
934,G000934,Hyderabad,leisure,True,True
935,G000935,Mumbai,corporate,True,True
936,G000936,Lucknow,relocation,True,True
937,G000937,Hyderabad,corporate,True,True
938,G000938,Mumbai,unknown,True,True
939,G000939,Lucknow,corporate,True,True
940,G000940,Indore,unknown,True,True
941,G000941,Nagpur,corporate,True,True
942,G000942,Mumbai,corporate,True,True
943,G000943,Pune,corporate,True,True
944,G000944,Delhi,leisure,True,True
945,G000945,Kochi,corporate,True,True
946,G000946,Pune,corporate,True,True
947,G000947,Indore,corporate,True,True
948,G000948,Lucknow,corporate,True,True
949,G000949,Kolkata,relocation,True,True
950,G000950,Nagpur,corporate,True,True
951,G000951,Pune,corporate,True,True
952,G000952,Lucknow,leisure,True,True
953,G000953,Pune,leisure,True,True
954,G000954,Kochi,leisure,True,True
955,G000955,Chennai,corporate,True,True
956,G000956,Coimbatore,leisure,True,True
957,G000957,Lucknow,corporate,True,True
958,G000958,Delhi,leisure,True,True
959,G000959,Kolkata,corporate,True,True
960,G000960,Coimbatore,relocation,True,True
961,G000961,Kolkata,relocation,True,True
962,G000962,Mumbai,corporate,True,True
963,G000963,Chennai,relocation,True,True
964,G000964,Raipur,corporate,True,True
965,G000965,Indore,corporate,True,True
966,G000966,Kolkata,leisure,False,True
967,G000967,Raipur,leisure,True,True
968,G000968,Nagpur,leisure,True,True
969,G000969,Coimbatore,corporate,True,True
970,G000970,Chennai,corporate,False,True
971,G000971,Pune,leisure,True,True
972,G000972,Ahmedabad,corporate,True,True
973,G000973,Jaipur,corporate,True,True
974,G000974,Delhi,unknown,True,True
975,G000975,Coimbatore,corporate,True,True
976,G000976,Nagpur,relocation,True,True
977,G000977,Pune,corporate,True,True
978,G000978,Kochi,corporate,True,True
979,G000979,Ahmedabad,relocation,True,True
980,G000980,Chennai,relocation,True,True
981,G000981,Delhi,corporate,True,True
982,G000982,Chennai,leisure,True,True
983,G000983,Delhi,leisure,True,True
984,G000984,Pune,leisure,True,True
985,G000985,Nagpur,leisure,True,True
986,G000986,Kolkata,unknown,True,True
987,G000987,Lucknow,corporate,True,False
988,G000988,Mumbai,unknown,True,True
989,G000989,Hyderabad,corporate,True,False
990,G000990,Delhi,corporate,True,True
991,G000991,Raipur,corporate,True,True
992,G000992,Pune,leisure,True,True
993,G000993,Raipur,relocation,True,True
994,G000994,Mumbai,corporate,True,True
995,G000995,Lucknow,corporate,True,True
996,G000996,Kochi,relocation,True,True
997,G000997,Mumbai,corporate,True,True
998,G000998,Lucknow,corporate,True,True
999,G000999,Hyderabad,leisure,True,True
1000,G001000,Pune,corporate,True,True
1001,G001001,Pune,corporate,True,True
1002,G001002,Jaipur,corporate,True,True
1003,G001003,Jaipur,corporate,True,True
1004,G001004,Pune,corporate,True,True
1005,G001005,Kolkata,corporate,False,True
1006,G001006,Hyderabad,corporate,True,True
1007,G001007,Jaipur,corporate,True,True
1008,G001008,Mumbai,relocation,True,True
1009,G001009,Chennai,corporate,True,True
1010,G001010,Nagpur,relocation,True,True
1011,G001011,Delhi,corporate,True,True
1012,G001012,Jaipur,corporate,True,True
1013,G001013,Pune,relocation,True,True
1014,G001014,Lucknow,corporate,True,True
1015,G001015,Nagpur,corporate,True,True
1016,G001016,Mumbai,corporate,True,True
1017,G001017,Nagpur,leisure,True,True
1018,G001018,Delhi,corporate,True,True
1019,G001019,Lucknow,corporate,True,True
1020,G001020,Chennai,relocation,True,True
1021,G001021,Pune,corporate,False,True
1022,G001022,Lucknow,corporate,True,True
1023,G001023,Kolkata,corporate,True,True
1024,G001024,Chennai,corporate,True,True
1025,G001025,Pune,relocation,True,True
1026,G001026,Jaipur,leisure,True,True
1027,G001027,Nagpur,corporate,True,True
1028,G001028,Kochi,leisure,True,True
1029,G001029,Ahmedabad,leisure,True,True
1030,G001030,Pune,relocation,True,True
1031,G001031,Indore,corporate,True,True
1032,G001032,Delhi,corporate,True,True
1033,G001033,Raipur,leisure,True,False
1034,G001034,Delhi,corporate,True,True
1035,G001035,Ahmedabad,relocation,True,True
1036,G001036,Kochi,unknown,True,True
1037,G001037,Raipur,corporate,True,True
1038,G001038,Raipur,corporate,True,True
1039,G001039,Pune,corporate,True,True
1040,G001040,Kolkata,relocation,True,True
1041,G001041,Pune,relocation,True,True
1042,G001042,Raipur,corporate,True,True
1043,G001043,Delhi,corporate,True,True
1044,G001044,Kolkata,corporate,True,True
1045,G001045,Coimbatore,corporate,True,True
1046,G001046,Pune,relocation,True,True
1047,G001047,Chennai,leisure,True,True
1048,G001048,Mumbai,corporate,True,True
1049,G001049,Pune,corporate,True,True
1050,G001050,Jaipur,leisure,True,True
1051,G001051,Raipur,corporate,True,True
1052,G001052,Lucknow,leisure,True,True
1053,G001053,Pune,relocation,True,True
1054,G001054,Lucknow,corporate,True,True
1055,G001055,Pune,relocation,False,True
1056,G001056,Lucknow,corporate,True,True
1057,G001057,Pune,corporate,True,True
1058,G001058,Hyderabad,leisure,True,True
1059,G001059,Hyderabad,corporate,True,True
1060,G001060,Nagpur,leisure,False,True
1061,G001061,Mumbai,corporate,True,True
1062,G001062,Hyderabad,corporate,True,True
1063,G001063,Kolkata,corporate,True,True
1064,G001064,Mumbai,corporate,True,True
1065,G001065,Ahmedabad,corporate,True,True
1066,G001066,Chennai,corporate,True,True
1067,G001067,Hyderabad,leisure,True,True
1068,G001068,Pune,leisure,True,True
1069,G001069,Coimbatore,relocation,True,True
1070,G001070,Nagpur,leisure,True,True
1071,G001071,Jaipur,relocation,True,True
1072,G001072,Mumbai,corporate,True,True
1073,G001073,Nagpur,leisure,True,True
1074,G001074,Jaipur,relocation,True,True
1075,G001075,Indore,leisure,True,True
1076,G001076,Raipur,corporate,True,True
1077,G001077,Pune,relocation,True,True
1078,G001078,Hyderabad,corporate,True,True
1079,G001079,Delhi,leisure,True,True
1080,G001080,Kolkata,corporate,True,True
1081,G001081,Kolkata,relocation,True,True
1082,G001082,Mumbai,leisure,True,True
1083,G001083,Delhi,corporate,True,True
1084,G001084,Ahmedabad,relocation,True,True
1085,G001085,Raipur,leisure,True,True
1086,G001086,Delhi,corporate,True,True
1087,G001087,Chennai,leisure,True,True
1088,G001088,Ahmedabad,corporate,True,True
1089,G001089,Lucknow,corporate,True,True
1090,G001090,Lucknow,leisure,True,True
1091,G001091,Jaipur,corporate,True,True
1092,G001092,Delhi,corporate,False,True
1093,G001093,Raipur,corporate,True,True
1094,G001094,Raipur,leisure,False,True
1095,G001095,Jaipur,corporate,True,True
1096,G001096,Coimbatore,corporate,True,True
1097,G001097,Raipur,relocation,True,True
1098,G001098,Coimbatore,corporate,True,True
1099,G001099,Jaipur,corporate,True,True
1100,G001100,Mumbai,leisure,True,True
1101,G001101,Lucknow,corporate,True,True
1102,G001102,Kochi,relocation,True,True
1103,G001103,Raipur,relocation,True,True
1104,G001104,Kochi,corporate,True,True
1105,G001105,Kochi,relocation,True,True
1106,G001106,Lucknow,corporate,True,True
1107,G001107,Delhi,unknown,True,True
1108,G001108,Ahmedabad,corporate,True,True
1109,G001109,Kochi,corporate,False,True
1110,G001110,Lucknow,corporate,True,True
1111,G001111,Ahmedabad,leisure,True,True
1112,G001112,Mumbai,corporate,True,True
1113,G001113,Raipur,unknown,True,True
1114,G001114,Jaipur,corporate,True,True
1115,G001115,Hyderabad,corporate,True,True
1116,G001116,Kolkata,relocation,True,True
1117,G001117,Coimbatore,corporate,True,True
1118,G001118,Pune,unknown,True,True
1119,G001119,Lucknow,leisure,True,True
1120,G001120,Hyderabad,leisure,True,True
1121,G001121,Coimbatore,corporate,True,True
1122,G001122,Indore,corporate,True,True
1123,G001123,Ahmedabad,leisure,True,True
1124,G001124,Pune,relocation,True,True
1125,G001125,Pune,corporate,True,True
1126,G001126,Coimbatore,corporate,True,True
1127,G001127,Chennai,leisure,True,True
1128,G001128,Delhi,corporate,True,True
1129,G001129,Nagpur,relocation,True,True
1130,G001130,Mumbai,corporate,True,True
1131,G001131,Coimbatore,leisure,True,True
1132,G001132,Kochi,relocation,True,True
1133,G001133,Mumbai,corporate,True,True
1134,G001134,Lucknow,corporate,True,True
1135,G001135,Ahmedabad,leisure,True,True
1136,G001136,Coimbatore,unknown,True,True
1137,G001137,Mumbai,corporate,True,True
1138,G001138,Delhi,unknown,True,True
1139,G001139,Nagpur,corporate,True,True
1140,G001140,Delhi,leisure,True,True
1141,G001141,Delhi,corporate,True,True
1142,G001142,Pune,corporate,True,True
1143,G001143,Mumbai,corporate,True,True
1144,G001144,Indore,leisure,True,True
1145,G001145,Nagpur,leisure,True,True
